t,x,y,vx,vy,speed
173.95159697532654,0,81,0,8,8.0
174.0855941772461,0,81,0,0,0.0
174.22174715995789,0,81,0,0,0.0
174.34804916381836,0,80,0,-7,7.0
174.48550605773926,0,80,0,0,0.0
174.6105682849884,0,80,0,0,0.0
174.74516820907593,0,80,0,0,0.0
174.88158988952637,0,80,0,0,0.0
175.0157082080841,0,81,0,7,7.0
175.15065693855286,0,81,0,0,0.0
175.28724908828735,0,80,0,-7,7.0
175.42136907577515,0,81,0,7,7.0
175.58193922042847,0,81,0,0,0.0
175.74819016456604,0,81,0,0,0.0
175.88316416740417,0,80,0,-7,7.0
176.0091052055359,0,81,0,7,7.0
176.1548571586609,0,81,0,0,0.0
176.287682056427,0,80,0,-7,7.0
176.41590809822083,0,80,0,0,0.0
176.55094695091248,0,81,0,7,7.0
176.68475794792175,0,80,0,-7,7.0
176.81807112693787,0,80,0,0,0.0
176.9760491847992,0,80,0,0,0.0
177.12303519248962,0,80,0,0,0.0
177.28099703788757,0,81,0,6,6.0
177.4126901626587,0,80,0,-7,7.0
177.54646921157837,0,80,1,0,1.0
177.68247389793396,0,80,-1305,0,1305.0
177.85665702819824,0,80,0,0,0.0
178.02458214759827,0,81,0,5,5.0
178.15202498435974,0,80,0,-7,7.0
178.2846598625183,0,81,0,7,7.0
178.4551920890808,0,81,0,0,0.0
178.62667798995972,0,80,0,-5,5.0
178.7538139820099,0,80,0,0,0.0
178.88934898376465,0,80,0,0,0.0
179.0260169506073,0,80,0,0,0.0
179.1569001674652,0,80,0,0,0.0
179.29035210609436,0,80,0,0,0.0
179.41451001167297,0,80,0,0,0.0
179.5505199432373,0,81,0,7,7.0
179.6874520778656,0,79,0,-14,14.0
179.82327103614807,0,80,0,7,7.0
179.978609085083,0,80,0,0,0.0
180.12412405014038,0,80,0,0,0.0
180.2484269142151,0,80,0,0,0.0
180.38466501235962,0,80,0,0,0.0
180.5210359096527,0,80,0,0,0.0
180.68811321258545,0,80,0,0,0.0
180.85630798339844,0,79,0,-5,5.0
180.99364113807678,0,81,0,14,14.0
181.11627507209778,0,81,0,0,0.0
181.2509570121765,0,79,0,-14,14.0
181.38728213310242,0,80,0,7,7.0
181.52394318580627,0,80,0,0,0.0
181.69632720947266,0,80,0,0,0.0
181.8209991455078,0,80,0,0,0.0
181.9890742301941,0,79,0,-5,5.0
182.12435603141785,0,80,0,7,7.0
182.29512000083923,0,79,0,-5,5.0
182.421462059021,0,80,0,7,7.0
182.55463814735413,0,80,0,0,0.0
182.69423413276672,0,80,0,0,0.0
182.82993912696838,0,80,0,0,0.0
182.98804807662964,0,80,0,0,0.0
183.15637397766113,0,80,0,0,0.0
183.3131241798401,0,81,0,6,6.0
183.4276101589203,0,80,0,-8,8.0
183.59330821037292,0,80,0,0,0.0
183.72383999824524,0,80,0,0,0.0
183.86086702346802,0,81,0,7,7.0
184.02307510375977,0,81,0,0,0.0
184.19106602668762,0,81,0,0,0.0
184.34854817390442,0,79,0,-12,12.0
184.48420596122742,0,80,0,7,7.0
184.6314480304718,0,78,0,-13,13.0
184.78647112846375,0,78,0,0,0.0
184.92038106918335,0,77,1,-7,7.0710678118654755
185.0543520450592,0,77,-1380,0,1380.0
185.1925151348114,0,77,0,0,0.0
185.3248791694641,0,77,0,0,0.0
185.46065211296082,0,77,0,0,0.0
185.59395289421082,0,80,0,22,22.0
185.71902203559875,0,79,0,-7,7.0
185.8646960258484,0,78,0,-6,6.0
185.9885959625244,0,78,0,0,0.0
186.13423418998718,0,79,0,6,6.0
186.29253005981445,0,78,0,-6,6.0
186.41907811164856,0,78,0,0,0.0
186.56540894508362,0,78,0,0,0.0
186.6905801296234,0,78,0,0,0.0
186.82356119155884,0,78,0,0,0.0
186.95833325386047,0,78,0,0,0.0
187.09342098236084,0,78,0,0,0.0
187.21763396263123,0,78,0,0,0.0
187.36211395263672,0,78,0,0,0.0
187.49812507629395,0,78,0,0,0.0
187.6305730342865,0,79,0,7,7.0
187.75504517555237,0,78,0,-8,8.0
187.89155292510986,0,78,0,0,0.0
188.02684688568115,0,78,0,0,0.0
188.15335607528687,0,77,0,-7,7.0
188.29567003250122,0,78,0,7,7.0
188.4214849472046,0,78,0,0,0.0
188.5559630393982,0,78,0,0,0.0
188.6887080669403,0,78,0,0,0.0
188.8240942955017,0,78,0,0,0.0
188.96028995513916,0,79,0,7,7.0
189.09466528892517,0,78,0,-7,7.0
189.22234201431274,0,78,0,0,0.0
189.35956287384033,0,78,0,0,0.0
189.497976064682,0,79,0,7,7.0
189.65615725517273,0,79,0,0,0.0
189.8030300140381,0,78,0,-6,6.0
189.92864608764648,0,79,0,7,7.0
190.0627040863037,0,79,0,0,0.0
190.18475317955017,0,77,0,-16,16.0
190.33153104782104,0,76,0,-6,6.0
190.45549893379211,0,76,0,0,0.0
190.58938598632812,0,78,0,14,14.0
190.7228720188141,0,77,0,-7,7.0
190.8600571155548,0,77,0,0,0.0
190.99554824829102,0,76,0,-7,7.0
191.12224197387695,0,76,0,0,0.0
191.2553150653839,0,77,0,7,7.0
191.42881417274475,0,77,0,0,0.0
191.60271000862122,0,77,0,0,0.0
191.72334003448486,0,77,0,0,0.0
191.86006712913513,0,76,1,-7,7.0710678118654755
192.00339198112488,0,76,-1338,0,1338.0
192.1418333053589,0,76,0,0,0.0
192.2648241519928,0,77,0,8,8.0
192.40067505836487,0,77,0,0,0.0
192.53316497802734,0,78,0,7,7.0
192.70326590538025,0,78,0,0,0.0
192.86088490486145,0,77,0,-6,6.0
192.99527597427368,0,77,0,0,0.0
193.13117218017578,0,76,0,-7,7.0
193.26729106903076,0,76,0,0,0.0
193.38891220092773,0,77,0,8,8.0
193.499990940094,0,78,0,9,9.0
193.63632702827454,0,76,0,-14,14.0
193.76842522621155,0,77,0,7,7.0
193.90268301963806,0,76,0,-7,7.0
194.0629539489746,0,77,0,6,6.0
194.19849801063538,0,77,0,0,0.0
194.3362762928009,0,77,0,0,0.0
194.46082091331482,0,77,0,0,0.0
194.6087520122528,0,76,0,-6,6.0
194.74111819267273,0,77,0,7,7.0
194.8630051612854,0,77,0,0,0.0
195.00752711296082,0,77,0,0,0.0
195.13037300109863,0,76,0,-8,8.0
195.26556611061096,0,76,0,0,0.0
195.39975118637085,0,77,0,7,7.0
195.53523802757263,0,76,0,-7,7.0
195.66953706741333,0,77,0,7,7.0
195.80559301376343,0,76,0,-7,7.0
195.94140315055847,0,77,0,7,7.0
196.07075595855713,0,76,0,-7,7.0
196.19472098350525,0,76,0,0,0.0
196.34249019622803,0,76,0,0,0.0
196.465478181839,0,76,0,0,0.0
196.61117100715637,0,75,0,-6,6.0
196.73572707176208,0,76,0,8,8.0
196.8690459728241,0,76,0,0,0.0
197.003662109375,0,77,0,7,7.0
197.14029717445374,0,77,0,0,0.0
197.26514720916748,0,76,0,-8,8.0
197.39956188201904,0,76,0,0,0.0
197.5431091785431,0,75,0,-6,6.0
197.67594599723816,0,76,0,7,7.0
197.80898094177246,0,76,0,0,0.0
197.93451118469238,0,76,0,0,0.0
198.09757614135742,0,76,0,0,0.0
198.24472999572754,0,76,0,0,0.0
198.37792205810547,0,76,0,0,0.0
198.5356800556183,0,76,0,0,0.0
198.66938424110413,0,76,0,0,0.0
198.80641102790833,0,75,1,-7,7.0710678118654755
198.94095611572266,0,76,-1477,7,1477.016587584581
199.06290102005005,0,75,0,-8,8.0
199.20858001708984,0,76,0,6,6.0
199.34505486488342,0,75,0,-7,7.0
199.47190594673157,0,76,0,7,7.0
199.60346913337708,0,77,0,7,7.0
199.73973298072815,0,76,0,-7,7.0
199.87502813339233,0,76,0,0,0.0
200.00920486450195,0,75,0,-7,7.0
200.1362280845642,0,76,0,7,7.0
200.2711479663849,0,75,0,-7,7.0
200.40389704704285,0,74,0,-7,7.0
200.55176424980164,0,74,0,0,0.0
200.67510509490967,0,74,0,0,0.0
200.81027102470398,0,74,0,0,0.0
200.94654726982117,0,73,0,-7,7.0
201.0707061290741,0,73,0,0,0.0
201.20748114585876,0,72,0,-7,7.0
201.34555006027222,0,73,0,7,7.0
201.5094130039215,0,73,0,0,0.0
201.63595414161682,0,73,0,0,0.0
201.74720096588135,0,73,0,0,0.0
201.87073302268982,0,73,0,0,0.0
202.03884625434875,0,73,0,0,0.0
202.1750090122223,0,73,0,0,0.0
202.30741500854492,0,73,0,0,0.0
202.4411540031433,0,74,0,7,7.0
202.5737681388855,0,75,0,7,7.0
202.70711398124695,0,75,0,0,0.0
202.84235310554504,0,74,0,-7,7.0
202.9770369529724,0,74,0,0,0.0
203.10532903671265,0,74,0,0,0.0
203.2486870288849,0,74,0,0,0.0
203.3713562488556,0,74,0,0,0.0
203.50699305534363,0,73,0,-7,7.0
203.63078498840332,0,74,0,8,8.0
203.77467799186707,0,74,0,0,0.0
203.90225100517273,0,74,0,0,0.0
204.03625202178955,0,74,0,0,0.0
204.18342208862305,0,74,0,0,0.0
204.342942237854,0,73,0,-6,6.0
204.47820687294006,0,72,0,-7,7.0
204.60577821731567,0,72,0,0,0.0
204.75137090682983,0,73,0,6,6.0
204.90927815437317,0,73,0,0,0.0
205.04375386238098,0,74,0,7,7.0
205.1795198917389,0,73,0,-7,7.0
205.31263995170593,0,72,0,-7,7.0
205.44386291503906,0,74,0,15,15.0
205.57684302330017,0,73,0,-7,7.0
205.71077299118042,0,74,1,7,7.0710678118654755
205.8367600440979,0,74,-1632,0,1632.0
205.95879220962524,0,74,0,0,0.0
206.11107802391052,0,74,0,0,0.0
206.24416828155518,0,73,0,-7,7.0
206.38254809379578,0,72,0,-7,7.0
206.51518416404724,0,73,0,7,7.0
206.64081716537476,0,73,0,0,0.0
206.77497005462646,0,73,0,0,0.0
206.91055822372437,0,73,0,0,0.0
207.04568600654602,0,74,0,7,7.0
207.18230295181274,0,74,0,0,0.0
207.30659914016724,0,73,0,-8,8.0
207.44396805763245,0,74,0,7,7.0
207.57900214195251,0,73,0,-7,7.0
207.747789144516,0,73,0,0,0.0
207.87511801719666,0,73,0,0,0.0
208.00802516937256,0,74,0,7,7.0
208.175311088562,0,73,0,-5,5.0
208.31022310256958,0,73,0,0,0.0
208.4459490776062,0,73,0,0,0.0
208.58015894889832,0,72,0,-7,7.0
208.71456098556519,0,73,0,7,7.0
208.8601930141449,0,72,0,-6,6.0
209.0086431503296,0,73,0,6,6.0
209.15579628944397,0,73,0,0,0.0
209.28007316589355,0,72,0,-8,8.0
209.40372610092163,0,73,0,8,8.0
209.54939889907837,0,73,0,0,0.0
209.68409490585327,0,73,0,0,0.0
209.8185441493988,0,73,0,0,0.0
209.95597100257874,0,71,0,-14,14.0
210.08016705513,0,72,0,8,8.0
210.20637893676758,0,72,0,0,0.0
210.34374499320984,0,72,0,0,0.0
210.480309009552,0,72,0,0,0.0
210.6159679889679,0,72,0,0,0.0
210.75019693374634,0,72,0,0,0.0
210.8872480392456,0,73,0,7,7.0
211.0206651687622,0,72,0,-7,7.0
211.19082903862,0,72,0,0,0.0
211.31316018104553,0,72,0,0,0.0
211.45875716209412,0,72,0,0,0.0
211.61471104621887,0,72,0,0,0.0
211.75,0,73,0,7,7.0
211.88440608978271,0,72,0,-7,7.0
212.01862597465515,0,71,0,-7,7.0
212.15122413635254,0,71,0,0,0.0
212.2857210636139,0,72,0,7,7.0
212.42103910446167,0,72,0,0,0.0
212.5438060760498,0,72,0,0,0.0
212.68026423454285,0,72,1,0,1.0
212.81344509124756,0,72,-1596,0,1596.0
212.94997024536133,0,72,0,0,0.0
213.08378410339355,0,72,0,0,0.0
213.21851992607117,0,72,0,0,0.0
213.34525203704834,0,71,0,-7,7.0
213.4819519519806,0,71,0,0,0.0
213.61594104766846,0,71,0,0,0.0
213.75447010993958,0,71,0,0,0.0
213.87904620170593,0,72,0,8,8.0
214.01626014709473,0,72,0,0,0.0
214.15125799179077,0,71,0,-7,7.0
214.28417301177979,0,72,0,7,7.0
214.409606218338,0,72,0,0,0.0
214.5445101261139,0,72,0,0,0.0
214.6807210445404,0,72,0,0,0.0
214.8182761669159,0,73,0,7,7.0
214.95361804962158,0,72,0,-7,7.0
215.10996007919312,0,71,0,-6,6.0
215.2246310710907,0,72,0,8,8.0
215.35916900634766,0,72,0,0,0.0
215.4816551208496,0,72,0,0,0.0
215.5913269519806,0,72,0,0,0.0
215.72672724723816,0,72,0,0,0.0
215.85851526260376,0,72,0,0,0.0
216.0255720615387,0,72,0,0,0.0
216.1598629951477,0,72,0,0,0.0
216.281512260437,0,71,0,-8,8.0
216.41734290122986,0,72,0,7,7.0
216.55252194404602,0,72,0,0,0.0
216.68773293495178,0,71,0,-7,7.0
216.8246431350708,0,71,0,0,0.0
216.96284890174866,0,72,0,7,7.0
217.088947057724,0,71,0,-7,7.0
217.22114825248718,0,72,0,7,7.0
217.3573338985443,0,72,0,0,0.0
217.48271417617798,0,71,0,-7,7.0
217.62826204299927,0,71,0,0,0.0
217.75216603279114,0,71,0,0,0.0
217.88844513893127,0,71,0,0,0.0
218.0215380191803,0,71,0,0,0.0
218.12324023246765,0,71,0,0,0.0
218.2546510696411,0,71,0,0,0.0
218.39210891723633,0,71,0,0,0.0
218.5276050567627,0,72,0,7,7.0
218.66207885742188,0,71,0,-7,7.0
218.793790102005,0,71,0,0,0.0
218.91764402389526,0,71,0,0,0.0
219.06094312667847,0,71,0,0,0.0
219.18815994262695,0,71,0,0,0.0
219.32170414924622,0,71,0,0,0.0
219.45718812942505,0,71,1,0,1.0
219.59575700759888,0,72,-1583,7,1583.0154768668563
219.71761298179626,0,72,0,0,0.0
219.86300015449524,0,72,0,0,0.0
219.99474811553955,0,72,0,0,0.0
220.13088822364807,0,71,0,-7,7.0
220.25198817253113,0,71,0,0,0.0
220.3952341079712,0,71,0,0,0.0
220.52789902687073,0,71,0,0,0.0
220.66228914260864,0,70,0,-7,7.0
220.79881119728088,0,69,0,-7,7.0
220.924663066864,0,71,0,15,15.0
221.0581350326538,0,72,0,7,7.0
221.18283104896545,0,71,0,-8,8.0
221.29189705848694,0,71,0,0,0.0
221.4167778491974,0,71,0,0,0.0
221.56458115577698,0,71,0,0,0.0
221.69722700119019,0,72,0,7,7.0
221.83140206336975,0,71,0,-7,7.0
221.95833802223206,0,72,0,7,7.0
222.0916440486908,0,71,0,-7,7.0
222.2266001701355,0,70,0,-7,7.0
222.36411213874817,0,70,0,0,0.0
222.4990119934082,0,71,0,7,7.0
222.6251380443573,0,70,0,-7,7.0
222.76145720481873,0,71,0,7,7.0
222.8969280719757,0,71,0,0,0.0
223.0215458869934,0,71,0,0,0.0
223.25898218154907,0,71,0,0,0.0
223.39542818069458,0,71,0,0,0.0
223.5315330028534,0,71,0,0,0.0
223.66378211975098,0,71,0,0,0.0
223.79918813705444,0,71,0,0,0.0
223.9705069065094,0,71,0,0,0.0
224.1030261516571,0,70,0,-7,7.0
224.22506308555603,0,71,0,8,8.0
224.35911917686462,0,71,0,0,0.0
224.4914321899414,0,71,0,0,0.0
224.60242700576782,0,71,0,0,0.0
224.73807501792908,0,70,0,-7,7.0
224.860759973526,0,71,0,8,8.0
225.13278102874756,0,71,0,0,0.0
225.26158905029297,0,71,0,0,0.0
225.42764687538147,0,70,0,-6,6.0
225.56329607963562,0,71,0,7,7.0
225.72395420074463,0,71,0,0,0.0
225.8698971271515,0,71,0,0,0.0
226.00755715370178,0,71,0,0,0.0
226.13081693649292,0,72,0,8,8.0
226.43731904029846,0,71,0,-3,3.0
226.57206511497498,0,70,0,-7,7.0
226.69873189926147,0,70,1,0,1.0
226.83235812187195,0,71,-1696,7,1696.0144456931964
226.96877098083496,0,71,0,0,0.0
227.13961005210876,0,71,0,0,0.0
227.29859399795532,0,70,0,-6,6.0
227.43372321128845,0,70,0,0,0.0
227.55720591545105,0,71,0,8,8.0
227.70181703567505,0,71,0,0,0.0
227.83582997322083,0,70,0,-7,7.0
227.97279500961304,0,71,0,7,7.0
228.13077306747437,0,71,0,0,0.0
228.26479196548462,0,70,0,-7,7.0
228.4034070968628,0,70,0,0,0.0
228.53787302970886,0,70,0,0,0.0
228.6644480228424,0,69,0,-7,7.0
228.77874207496643,0,70,0,8,8.0
228.90461111068726,0,70,0,0,0.0
229.03149104118347,0,70,0,0,0.0
229.16475105285645,0,69,0,-7,7.0
229.30808115005493,0,69,0,0,0.0
229.43308901786804,0,70,0,7,7.0
229.57330513000488,0,70,0,0,0.0
229.69865107536316,0,69,0,-7,7.0
229.83618807792664,0,70,0,7,7.0
229.97467017173767,0,70,0,0,0.0
230.12846517562866,0,69,0,-6,6.0
230.274719953537,0,70,0,6,6.0
230.40630221366882,0,69,0,-7,7.0
230.54154014587402,0,69,0,0,0.0
230.66689920425415,0,69,0,0,0.0
230.8017430305481,0,69,0,0,0.0
230.93629789352417,0,70,0,7,7.0
231.06823801994324,0,69,0,-7,7.0
231.20211100578308,0,69,0,0,0.0
231.33575224876404,0,69,0,0,0.0
231.47491598129272,0,69,0,0,0.0
231.59951901435852,0,69,0,0,0.0
231.74464201927185,0,69,0,0,0.0
231.90407705307007,0,69,0,0,0.0
232.03973698616028,0,69,0,0,0.0
232.17445397377014,0,69,0,0,0.0
232.30100798606873,0,69,0,0,0.0
232.43357300758362,0,69,0,0,0.0
232.56890416145325,0,69,0,0,0.0
232.70248413085938,0,69,0,0,0.0
232.83599090576172,0,69,0,0,0.0
232.9724841117859,0,69,0,0,0.0
233.10976004600525,0,69,0,0,0.0
233.23342990875244,0,69,0,0,0.0
233.3674030303955,0,69,0,0,0.0
233.50177192687988,0,69,0,0,0.0
233.64513611793518,0,69,1,0,1.0
233.80498909950256,0,69,-1461,0,1461.0
233.94175505638123,0,68,0,-7,7.0
234.06615328788757,0,68,0,0,0.0
234.20155906677246,0,68,0,0,0.0
234.3366780281067,0,69,0,7,7.0
234.48299312591553,0,69,0,0,0.0
234.60877895355225,0,69,0,0,0.0
234.7429051399231,0,68,0,-7,7.0
234.87941718101501,0,69,0,7,7.0
235.0132782459259,0,69,0,0,0.0
235.1384949684143,0,69,0,0,0.0
235.27192211151123,0,69,0,0,0.0
235.38253712654114,0,69,0,0,0.0
235.50492000579834,0,69,0,0,0.0
235.6155490875244,0,69,0,0,0.0
235.73980522155762,0,68,0,-8,8.0
235.87457394599915,0,68,0,0,0.0
236.00962209701538,0,69,0,7,7.0
236.14562511444092,0,67,0,-14,14.0
236.2818522453308,0,68,0,7,7.0
236.40641713142395,0,67,0,-8,8.0
236.5414981842041,0,68,0,7,7.0
236.67862796783447,0,68,0,0,0.0
236.80039596557617,0,69,0,8,8.0
236.9448480606079,0,69,0,0,0.0
237.07805514335632,0,69,0,0,0.0
237.1888711452484,0,69,0,0,0.0
237.33612418174744,0,68,0,-6,6.0
237.48086023330688,0,68,0,0,0.0
237.60916709899902,0,68,0,0,0.0
237.73699307441711,0,68,0,0,0.0
237.95132994651794,0,67,0,-4,4.0
238.11579513549805,0,67,0,0,0.0
238.24204802513123,0,67,0,0,0.0
238.37610912322998,0,67,0,0,0.0
238.51428604125977,0,67,0,0,0.0
238.6401069164276,0,66,0,-7,7.0
238.7847559452057,0,67,0,6,6.0
238.90676403045654,0,67,0,0,0.0
239.0394549369812,0,67,0,0,0.0
239.17338109016418,0,67,0,0,0.0
239.28594207763672,0,67,0,0,0.0
239.42000722885132,0,67,0,0,0.0
239.543603181839,0,66,0,-8,8.0
239.67878222465515,0,68,0,14,14.0
239.81264519691467,0,67,0,-7,7.0
239.95077300071716,0,67,0,0,0.0
240.07882118225098,0,67,0,0,0.0
240.2049651145935,0,67,0,0,0.0
240.3427062034607,0,67,0,0,0.0
240.47775197029114,0,67,1,0,1.0
240.61347818374634,0,67,-1771,0,1771.0
240.7459671497345,0,67,0,0,0.0
240.86936807632446,0,66,0,-8,8.0
240.9824149608612,0,67,0,8,8.0
241.10969591140747,0,67,0,0,0.0
241.24363112449646,0,67,0,0,0.0
241.3795120716095,0,67,0,0,0.0
241.51393818855286,0,67,0,0,0.0
241.6596269607544,0,67,0,0,0.0
241.78256702423096,0,67,0,0,0.0
241.90907907485962,0,67,0,0,0.0
242.0411901473999,0,67,0,0,0.0
242.1778130531311,0,67,0,0,0.0
242.31032800674438,0,67,0,0,0.0
242.4444980621338,0,67,0,0,0.0
242.5587182044983,0,67,0,0,0.0
242.71625995635986,0,67,0,0,0.0
242.88750314712524,0,67,0,0,0.0
243.0227062702179,0,67,0,0,0.0
243.1471951007843,0,67,0,0,0.0
243.27263402938843,0,67,0,0,0.0
243.41819214820862,0,67,0,0,0.0
243.55199098587036,0,68,0,7,7.0
243.68447613716125,0,67,0,-7,7.0
243.8196141719818,0,67,0,0,0.0
243.95418524742126,0,67,0,0,0.0
244.07625317573547,0,67,0,0,0.0
244.1885108947754,0,66,0,-8,8.0
244.32334899902344,0,66,0,0,0.0
244.45925903320312,0,67,0,7,7.0
244.58025598526,0,67,0,0,0.0
244.69301009178162,0,67,0,0,0.0
244.82238793373108,0,67,0,0,0.0
245.01924109458923,0,67,0,0,0.0
245.1530110836029,0,67,0,0,0.0
245.28923797607422,0,67,0,0,0.0
245.4245412349701,0,67,0,0,0.0
245.54727387428284,0,67,0,0,0.0
245.68566489219666,0,66,0,-7,7.0
245.8074140548706,0,67,0,8,8.0
245.91955494880676,0,67,0,0,0.0
246.05520296096802,0,67,0,0,0.0
246.19100522994995,0,67,0,0,0.0
246.315181016922,0,66,0,-8,8.0
246.44884204864502,0,66,0,0,0.0
246.5809121131897,0,66,0,0,0.0
246.7255232334137,0,67,0,6,6.0
246.85805106163025,0,66,0,-7,7.0
247.01575112342834,0,66,0,0,0.0
247.14936113357544,0,66,0,0,0.0
247.2575762271881,0,66,1,0,1.0
247.38292813301086,0,66,-1972,0,1972.0
247.52628922462463,0,66,0,0,0.0
247.64931511878967,0,66,0,0,0.0
247.7609419822693,0,66,0,0,0.0
247.89333605766296,0,66,0,0,0.0
248.063050031662,0,66,0,0,0.0
248.22516012191772,0,65,0,-6,6.0
248.3576021194458,0,66,0,7,7.0
248.47964692115784,0,66,0,0,0.0
248.6271321773529,0,66,0,0,0.0
248.7897698879242,0,66,0,0,0.0
248.92570519447327,0,67,0,7,7.0
249.04852390289307,0,66,0,-8,8.0
249.35624599456787,0,66,0,0,0.0
249.6303780078888,0,66,0,0,0.0
249.96225500106812,0,66,0,0,0.0
250.09344911575317,0,66,0,0,0.0
250.26434302330017,0,67,0,5,5.0
250.42939686775208,0,66,0,-6,6.0
250.55238795280457,0,66,0,0,0.0
250.68581819534302,0,66,0,0,0.0
250.82078504562378,0,66,0,0,0.0
250.95446491241455,0,66,0,0,0.0
251.0922610759735,0,65,0,-7,7.0
251.21681928634644,0,66,0,8,8.0
251.35260009765625,0,66,0,0,0.0
251.49712991714478,0,67,0,6,6.0
251.62007403373718,0,65,0,-16,16.0
251.75483012199402,0,65,0,0,0.0
251.89084100723267,0,65,0,0,0.0
252.02678108215332,0,65,0,0,0.0
252.1275281906128,0,66,0,9,9.0
252.25147318840027,0,66,0,0,0.0
252.39706325531006,0,65,0,-6,6.0
252.5202920436859,0,65,0,0,0.0
252.65413403511047,0,65,0,0,0.0
252.79812812805176,0,65,0,0,0.0
252.8990352153778,0,66,0,9,9.0
253.02625703811646,0,66,0,0,0.0
253.16084122657776,0,66,0,0,0.0
253.29537296295166,0,66,0,0,0.0
253.429190158844,0,66,0,0,0.0
253.55469298362732,0,66,0,0,0.0
253.69694900512695,0,65,0,-7,7.0
253.820631980896,0,66,0,8,8.0
253.93134212493896,0,65,0,-9,9.0
254.05444717407227,0,66,0,8,8.0
254.19841194152832,0,64,0,-13,13.0
254.33082604408264,0,66,0,15,15.0
254.4677700996399,0,66,0,0,0.0
254.62210392951965,0,66,1,0,1.0
254.79305601119995,0,66,-1489,0,1489.0
254.9271411895752,0,66,0,0,0.0
255.06096506118774,0,65,0,-7,7.0
255.19643807411194,0,66,0,7,7.0
255.33320999145508,0,66,0,0,0.0
255.4545500278473,0,65,0,-8,8.0
255.58949184417725,0,65,0,0,0.0
255.7556290626526,0,65,0,0,0.0
255.86081409454346,0,65,0,0,0.0
255.991219997406,0,66,0,7,7.0
256.1272370815277,0,66,0,0,0.0
256.2629780769348,0,64,0,-14,14.0
256.4014971256256,0,64,0,0,0.0
256.52529406547546,0,65,0,8,8.0
256.6585729122162,0,65,0,0,0.0
256.7690281867981,0,64,0,-9,9.0
256.89429211616516,0,64,0,0,0.0
256.99677991867065,0,64,0,0,0.0
257.13196301460266,0,64,0,0,0.0
257.2578511238098,0,64,0,0,0.0
257.36170530319214,0,64,0,0,0.0
257.4951651096344,0,63,0,-7,7.0
257.59759998321533,0,64,0,9,9.0
257.7214140892029,0,64,0,0,0.0
257.86563086509705,0,64,0,0,0.0
258.00054121017456,0,65,0,7,7.0
258.1332621574402,0,64,0,-7,7.0
258.2638430595398,0,65,0,7,7.0
258.3969421386719,0,64,0,-7,7.0
258.52984499931335,0,64,0,0,0.0
258.6645669937134,0,66,0,14,14.0
258.79996705055237,0,65,0,-7,7.0
258.93420910835266,0,64,0,-7,7.0
259.05636286735535,0,64,0,0,0.0
259.15893507003784,0,64,0,0,0.0
259.29501724243164,0,64,0,0,0.0
259.4309711456299,0,64,0,0,0.0
259.555536031723,0,63,0,-8,8.0
259.70303106307983,0,63,0,0,0.0
259.8274290561676,0,63,0,0,0.0
259.96185421943665,0,63,0,0,0.0
260.06574010849,0,63,0,0,0.0
260.1999909877777,0,63,0,0,0.0
260.3248801231384,0,63,0,0,0.0
260.4356601238251,0,63,0,0,0.0
260.5600230693817,0,64,0,8,8.0
260.6726760864258,0,64,0,0,0.0
260.7963161468506,0,64,0,0,0.0
260.9337079524994,0,63,0,-7,7.0
261.0677721500397,0,64,0,7,7.0
261.203241109848,0,63,1,-7,7.0710678118654755
261.327632188797,0,65,-2099,16,2099.060980533915
261.4617760181427,0,64,0,-7,7.0
261.59896898269653,0,64,0,0,0.0
261.73063707351685,0,63,0,-7,7.0
261.8660840988159,0,63,0,0,0.0
262.0010280609131,0,63,0,0,0.0
262.16824316978455,0,63,0,0,0.0
262.300332069397,0,63,0,0,0.0
262.47747015953064,0,63,0,0,0.0
262.6017050743103,0,63,0,0,0.0
262.74447989463806,0,63,0,0,0.0
262.86100602149963,0,63,0,0,0.0
262.99563002586365,0,62,0,-7,7.0
263.1291720867157,0,63,0,7,7.0
263.27527022361755,0,63,0,0,0.0
263.4412291049957,0,63,0,0,0.0
263.57386589050293,0,63,0,0,0.0
263.6972589492798,0,63,0,0,0.0
263.83314299583435,0,62,0,-7,7.0
263.94490694999695,0,63,0,8,8.0
264.0651071071625,0,63,0,0,0.0
264.168172121048,0,63,0,0,0.0
264.30338406562805,0,63,0,0,0.0
264.43632102012634,0,62,0,-7,7.0
264.56117129325867,0,63,0,8,8.0
264.6620111465454,0,63,0,0,0.0
264.7718629837036,0,62,0,-9,9.0
264.89650201797485,0,62,0,0,0.0
265.0331380367279,0,62,0,0,0.0
265.1348111629486,0,62,0,0,0.0
265.2699990272522,0,62,0,0,0.0
265.4118480682373,0,62,0,0,0.0
265.5358021259308,0,62,0,0,0.0
265.67021203041077,0,62,0,0,0.0
265.8079640865326,0,62,0,0,0.0
265.94532108306885,0,62,0,0,0.0
266.06584310531616,0,62,0,0,0.0
266.169762134552,0,63,0,9,9.0
266.3038980960846,0,63,0,0,0.0
266.4272491931915,0,62,0,-8,8.0
266.5383360385895,0,62,0,0,0.0
266.66503500938416,0,62,0,0,0.0
266.8021049499512,0,63,0,7,7.0
266.9371612071991,0,62,0,-7,7.0
267.0702350139618,0,62,0,0,0.0
267.20414209365845,0,61,0,-7,7.0
267.3045120239258,0,63,0,19,19.0
267.4418742656708,0,63,0,0,0.0
267.57864809036255,0,62,0,-7,7.0
267.7030301094055,0,61,0,-8,8.0
